mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__C,param_classifier__penalty,param_classifier__solver,param_classifier__tol,param_vectorizer__ngram_range,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
3.7859245777130126,0.2263382720289683,0.15639891624450683,0.022834588791423673,1.0,l2,saga,0.0001,"(1, 2)","{'classifier__C': 1, 'classifier__penalty': 'l2', 'classifier__solver': 'saga', 'classifier__tol': 0.0001, 'vectorizer__ngram_range': (1, 2)}",0.6703947368421053,0.6697368421052632,0.6513157894736842,0.6638157894736842,0.6578947368421053,0.6626315789473685,0.0072475996599581215,4
5.775546026229859,0.3574922446601411,0.17871437072753907,0.03992059548894315,1.0,l2,saga,0.0001,"(1, 3)","{'classifier__C': 1, 'classifier__penalty': 'l2', 'classifier__solver': 'saga', 'classifier__tol': 0.0001, 'vectorizer__ngram_range': (1, 3)}",0.6440789473684211,0.6539473684210526,0.6447368421052632,0.6427631578947368,0.6328947368421053,0.6436842105263159,0.006691148492153208,7
0.3242191314697266,0.033669148544267086,0.06263146400451661,0.005333361394243866,1.0,l2,saga,1.0,"(1, 1)","{'classifier__C': 1, 'classifier__penalty': 'l2', 'classifier__solver': 'saga', 'classifier__tol': 1, 'vectorizer__ngram_range': (1, 1)}",0.5875,0.6414473684210527,0.6460526315789473,0.6289473684210526,0.6171052631578947,0.6242105263157894,0.020951236088326823,8
1.7932977676391602,0.07093130345837416,0.1616428852081299,0.03114933480514899,1.0,l2,saga,1.0,"(1, 2)","{'classifier__C': 1, 'classifier__penalty': 'l2', 'classifier__solver': 'saga', 'classifier__tol': 1, 'vectorizer__ngram_range': (1, 2)}",0.6190789473684211,0.618421052631579,0.5644736842105263,0.5868421052631579,0.6401315789473684,0.6057894736842105,0.026763947098025858,11
2.483122444152832,0.16134475555343983,0.25327425003051757,0.052538676944412034,1.0,l2,saga,1.0,"(1, 3)","{'classifier__C': 1, 'classifier__penalty': 'l2', 'classifier__solver': 'saga', 'classifier__tol': 1, 'vectorizer__ngram_range': (1, 3)}",0.5907894736842105,0.5361842105263158,0.5809210526315789,0.6138157894736842,0.5289473684210526,0.5701315789473684,0.03255774754505839,13
6.428348398208618,1.0074497363618224,0.0783879280090332,0.02075107480260777,1.0,l2,lbfgs,0.0001,"(1, 1)","{'classifier__C': 1, 'classifier__penalty': 'l2', 'classifier__solver': 'lbfgs', 'classifier__tol': 0.0001, 'vectorizer__ngram_range': (1, 1)}",0.6973684210526315,0.6960526315789474,0.6855263157894737,0.6947368421052632,0.6868421052631579,0.6921052631578947,0.004923233403649921,2
34.74855380058288,4.140734167321963,0.15236716270446776,0.034070737933649196,1.0,l2,lbfgs,0.0001,"(1, 2)","{'classifier__C': 1, 'classifier__penalty': 'l2', 'classifier__solver': 'lbfgs', 'classifier__tol': 0.0001, 'vectorizer__ngram_range': (1, 2)}",0.6697368421052632,0.6717105263157894,0.6513157894736842,0.6638157894736842,0.6585526315789474,0.6630263157894737,0.007459493570030721,3
55.55696353912354,11.087745674736707,0.0879969596862793,0.03161689113115448,1.0,l2,lbfgs,0.0001,"(1, 3)","{'classifier__C': 1, 'classifier__penalty': 'l2', 'classifier__solver': 'lbfgs', 'classifier__tol': 0.0001, 'vectorizer__ngram_range': (1, 3)}",0.6447368421052632,0.6546052631578947,0.6440789473684211,0.6421052631578947,0.6342105263157894,0.6439473684210526,0.006518140040263591,6
0.4489146709442139,0.06613539567570935,0.0793001651763916,0.025899310820721496,1.0,l2,lbfgs,1.0,"(1, 1)","{'classifier__C': 1, 'classifier__penalty': 'l2', 'classifier__solver': 'lbfgs', 'classifier__tol': 1, 'vectorizer__ngram_range': (1, 1)}",0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,30
2.1180086612701414,0.19607658390392332,0.15405397415161132,0.019701604538070575,1.0,l2,lbfgs,1.0,"(1, 2)","{'classifier__C': 1, 'classifier__penalty': 'l2', 'classifier__solver': 'lbfgs', 'classifier__tol': 1, 'vectorizer__ngram_range': (1, 2)}",0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,30
3.616582918167114,0.24036268005179703,0.25227923393249513,0.08757275470326953,1.0,l2,lbfgs,1.0,"(1, 3)","{'classifier__C': 1, 'classifier__penalty': 'l2', 'classifier__solver': 'lbfgs', 'classifier__tol': 1, 'vectorizer__ngram_range': (1, 3)}",0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,30
